network_structure,ps[0],ps[1],num_agents,default,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
complete,0.5,0.501,10,N/A,5430,1000,0.603,6.03,27182968.571
complete,0.5,0.501,10,N/A,5440,1000,0.603,6.03,27233031.99
complete,0.5,0.501,10,N/A,5450,1000,0.603,6.03,27283088.857
complete,0.5,0.501,10,N/A,5460,1000,0.603,6.03,27333148.509
complete,0.5,0.501,10,N/A,5470,1000,0.603,6.03,27383208.059
complete,0.5,0.501,10,N/A,5480,1000,0.603,6.03,27433265.35
complete,0.5,0.501,10,N/A,5490,1000,0.603,6.03,27483330.085
complete,0.5,0.501,10,N/A,5500,1000,0.603,6.03,27533383.61
complete,0.5,0.501,10,N/A,5510,1000,0.603,6.03,27583451.744
complete,0.5,0.501,10,N/A,5520,1000,0.603,6.03,27633516.251
complete,0.5,0.501,10,N/A,5530,1000,0.603,6.03,27683578.137
complete,0.5,0.501,10,N/A,5540,1000,0.603,6.03,27733644.722
complete,0.5,0.501,10,N/A,5550,1000,0.603,6.03,27783707.673
complete,0.5,0.501,10,N/A,5560,1000,0.603,6.03,27833765.915
complete,0.5,0.501,10,N/A,5570,1000,0.603,6.03,27883815.526
complete,0.5,0.501,10,N/A,5580,1000,0.603,6.03,27933877.328
complete,0.5,0.501,10,N/A,5590,1000,0.603,6.03,27983934.531
complete,0.5,0.501,10,N/A,5600,1000,0.603,6.03,28033999.655
complete,0.5,0.501,10,N/A,5610,1000,0.603,6.03,28084071.212
complete,0.5,0.501,10,N/A,5620,1000,0.603,6.03,28134121.098
complete,0.5,0.501,10,N/A,5630,1000,0.603,6.03,28184180.29
complete,0.5,0.501,10,N/A,5640,1000,0.603,6.03,28234246.865
complete,0.5,0.501,10,N/A,5650,1000,0.603,6.03,28284318.993
complete,0.5,0.501,10,N/A,5660,1000,0.603,6.03,28334386.857
complete,0.5,0.501,10,N/A,5670,1000,0.603,6.03,28384454.438
complete,0.5,0.501,10,N/A,5680,1000,0.603,6.03,28434503.27
complete,0.5,0.501,10,N/A,5690,1000,0.603,6.03,28484571.769
complete,0.5,0.501,10,N/A,5700,1000,0.603,6.03,28534629.715
complete,0.5,0.501,10,N/A,5710,1000,0.603,6.03,28584686.747
complete,0.5,0.501,10,N/A,5720,1000,0.603,6.03,28634748.586
complete,0.5,0.501,10,N/A,5730,1000,0.603,6.03,28684809.935
complete,0.5,0.501,10,N/A,5740,1000,0.603,6.03,28734873.817
complete,0.5,0.501,10,N/A,5750,1000,0.603,6.03,28784934.957
complete,0.5,0.501,10,N/A,5760,1000,0.603,6.03,28834996.091
complete,0.5,0.501,10,N/A,5770,1000,0.603,6.03,28885064.308
complete,0.5,0.501,10,N/A,5780,1000,0.603,6.03,28935120.607
complete,0.5,0.501,10,N/A,5790,1000,0.603,6.03,28985183.754
complete,0.5,0.501,10,N/A,5800,1000,0.603,6.03,29035249.724
complete,0.5,0.501,10,N/A,5810,1000,0.603,6.03,29085319.479
complete,0.5,0.501,10,N/A,5820,1000,0.603,6.03,29135374.267
complete,0.5,0.501,10,N/A,5830,1000,0.603,6.03,29185437.137
complete,0.5,0.501,10,N/A,5840,1000,0.603,6.03,29235502.311
complete,0.5,0.501,10,N/A,5850,1000,0.603,6.03,29285561.345
complete,0.5,0.501,10,N/A,5860,1000,0.603,6.03,29335623.229
complete,0.5,0.501,10,N/A,5870,1000,0.603,6.03,29385683.687
complete,0.5,0.501,10,N/A,5880,1000,0.603,6.03,29435740.016
complete,0.5,0.501,10,N/A,5890,1000,0.603,6.03,29485799.752
complete,0.5,0.501,10,N/A,5900,1000,0.603,6.03,29535854.65
complete,0.5,0.501,10,N/A,5910,1000,0.603,6.03,29585914.582
complete,0.5,0.501,10,N/A,5920,1000,0.603,6.03,29635974.481
complete,0.5,0.501,10,N/A,5930,1000,0.603,6.03,29686034.694
complete,0.5,0.501,10,N/A,5940,1000,0.603,6.03,29736090.832
complete,0.5,0.501,10,N/A,5950,1000,0.603,6.03,29786146.714
complete,0.5,0.501,10,N/A,5960,1000,0.603,6.03,29836217.484
complete,0.5,0.501,10,N/A,5970,1000,0.603,6.03,29886277.409
complete,0.5,0.501,10,N/A,5980,1000,0.603,6.03,29936344.579
complete,0.5,0.501,10,N/A,5990,1000,0.603,6.03,29986401.441
complete,0.5,0.501,10,N/A,6000,1000,0.603,6.03,30036466.131
complete,0.5,0.501,10,N/A,6010,1000,0.603,6.03,30086520.54
complete,0.5,0.501,10,N/A,6020,1000,0.603,6.03,30136571.929
complete,0.5,0.501,10,N/A,6030,1000,0.603,6.03,30186630.372
complete,0.5,0.501,10,N/A,6040,1000,0.603,6.03,30236687.189
complete,0.5,0.501,10,N/A,6050,1000,0.603,6.03,30286747.755
complete,0.5,0.501,10,N/A,6060,1000,0.603,6.03,30336799.687
complete,0.5,0.501,10,N/A,6070,1000,0.603,6.03,30386853.382
complete,0.5,0.501,10,N/A,6080,1000,0.603,6.03,30436916.587
complete,0.5,0.501,10,N/A,6090,1000,0.603,6.03,30486979.644
complete,0.5,0.501,10,N/A,6100,1000,0.603,6.03,30537041.949
complete,0.5,0.501,10,N/A,6110,1000,0.603,6.03,30587097.517
complete,0.5,0.501,10,N/A,6120,1000,0.603,6.03,30637154.681
complete,0.5,0.501,10,N/A,6130,1000,0.603,6.03,30687219.88
complete,0.5,0.501,10,N/A,6140,1000,0.603,6.03,30737277.661
complete,0.5,0.501,10,N/A,6150,1000,0.603,6.03,30787337.157
complete,0.5,0.501,10,N/A,6160,1000,0.603,6.03,30837399.46
complete,0.5,0.501,10,N/A,6170,1000,0.603,6.03,30887458.547
complete,0.5,0.501,10,N/A,6180,1000,0.603,6.03,30937522.282
complete,0.5,0.501,10,N/A,6190,1000,0.603,6.03,30987585.308
complete,0.5,0.501,10,N/A,6200,1000,0.603,6.03,31037653.861
complete,0.5,0.501,10,N/A,6210,1000,0.603,6.03,31087715.126
complete,0.5,0.501,10,N/A,6220,1000,0.603,6.03,31137778.377
complete,0.5,0.501,10,N/A,6230,1000,0.603,6.03,31187833.878
complete,0.5,0.501,10,N/A,6240,1000,0.603,6.03,31237894.228
complete,0.5,0.501,10,N/A,6250,1000,0.603,6.03,31287961.832
complete,0.5,0.501,10,N/A,6260,1000,0.603,6.03,31338026.504
complete,0.5,0.501,10,N/A,6270,1000,0.603,6.03,31388091.299
complete,0.5,0.501,10,N/A,6280,1000,0.603,6.03,31438146.349
complete,0.5,0.501,10,N/A,6290,1000,0.603,6.03,31488208.306
complete,0.5,0.501,10,N/A,6300,1000,0.603,6.03,31538269.271
complete,0.5,0.501,10,N/A,6310,1000,0.603,6.03,31588330.508
complete,0.5,0.501,10,N/A,6320,1000,0.603,6.03,31638386.224
complete,0.5,0.501,10,N/A,6330,1000,0.603,6.03,31688452.601
complete,0.5,0.501,10,N/A,6340,1000,0.603,6.03,31738519.192
complete,0.5,0.501,10,N/A,6350,1000,0.603,6.03,31788585.527
complete,0.5,0.501,10,N/A,6360,1000,0.603,6.03,31838639.31
complete,0.5,0.501,10,N/A,6370,1000,0.603,6.03,31888693.666
complete,0.5,0.501,10,N/A,6380,1000,0.603,6.03,31938752.612
complete,0.5,0.501,10,N/A,6390,1000,0.603,6.03,31988809.035
complete,0.5,0.501,10,N/A,6400,1000,0.603,6.03,32038868.833
complete,0.5,0.501,10,N/A,6410,1000,0.603,6.03,32088929.128
complete,0.5,0.501,10,N/A,6420,1000,0.603,6.03,32138991.246
complete,0.5,0.501,10,N/A,6430,1000,0.603,6.03,32189046.05
complete,0.5,0.501,10,N/A,6440,1000,0.603,6.03,32239107.303
complete,0.5,0.501,10,N/A,6450,1000,0.603,6.03,32289169.624
complete,0.5,0.501,10,N/A,6460,1000,0.603,6.03,32339231.059
complete,0.5,0.501,10,N/A,6470,1000,0.603,6.03,32389292.612
complete,0.5,0.501,10,N/A,6480,1000,0.603,6.03,32439353.224
complete,0.5,0.501,10,N/A,6490,1000,0.603,6.03,32489412.625
complete,0.5,0.501,10,N/A,6500,1000,0.603,6.03,32539474.735
complete,0.5,0.501,10,N/A,6510,1000,0.603,6.03,32589529.244
complete,0.5,0.501,10,N/A,6520,1000,0.603,6.03,32639586.932
complete,0.5,0.501,10,N/A,6530,1000,0.603,6.03,32689651.34
complete,0.5,0.501,10,N/A,6540,1000,0.603,6.03,32739712.139
complete,0.5,0.501,10,N/A,6550,1000,0.603,6.03,32789773.575
complete,0.5,0.501,10,N/A,6560,1000,0.603,6.03,32839829.347
complete,0.5,0.501,10,N/A,6570,1000,0.603,6.03,32889886.958
complete,0.5,0.501,10,N/A,6580,1000,0.603,6.03,32939949.638
complete,0.5,0.501,10,N/A,6590,1000,0.603,6.03,32990001.718
complete,0.5,0.501,10,N/A,6600,1000,0.603,6.03,33040056.905
complete,0.5,0.501,10,N/A,6610,1000,0.603,6.03,33090111.598
complete,0.5,0.501,10,N/A,6620,1000,0.603,6.03,33140167.073
complete,0.5,0.501,10,N/A,6630,1000,0.603,6.03,33190230.6
complete,0.5,0.501,10,N/A,6640,1000,0.603,6.03,33240287.809
complete,0.5,0.501,10,N/A,6650,1000,0.603,6.03,33290344.293
complete,0.5,0.501,10,N/A,6660,1000,0.603,6.03,33340403.958
complete,0.5,0.501,10,N/A,6670,1000,0.603,6.03,33390467.021
complete,0.5,0.501,10,N/A,6680,1000,0.603,6.03,33440530.925
complete,0.5,0.501,10,N/A,6690,1000,0.603,6.03,33490592.426
complete,0.5,0.501,10,N/A,6700,1000,0.603,6.03,33540648.197
complete,0.5,0.501,10,N/A,6710,1000,0.603,6.03,33590709.332
complete,0.5,0.501,10,N/A,6720,1000,0.603,6.03,33640775.379
complete,0.5,0.501,10,N/A,6730,1000,0.603,6.03,33690835.969
complete,0.5,0.501,10,N/A,6740,1000,0.603,6.03,33740891.367
complete,0.5,0.501,10,N/A,6750,1000,0.603,6.03,33790952.717
complete,0.5,0.501,10,N/A,6760,1000,0.603,6.03,33841005.385
complete,0.5,0.501,10,N/A,6770,1000,0.603,6.03,33891055.358
complete,0.5,0.501,10,N/A,6780,1000,0.603,6.03,33941117.12
complete,0.5,0.501,10,N/A,6790,1000,0.603,6.03,33991177.414
complete,0.5,0.501,10,N/A,6800,1000,0.603,6.03,34041239.592
complete,0.5,0.501,10,N/A,6810,1000,0.603,6.03,34091290.903
complete,0.5,0.501,10,N/A,6820,1000,0.603,6.03,34141351.748
complete,0.5,0.501,10,N/A,6830,1000,0.603,6.03,34191407.727
complete,0.5,0.501,10,N/A,6840,1000,0.603,6.03,34241471.82
complete,0.5,0.501,10,N/A,6850,1000,0.603,6.03,34291533.168
complete,0.5,0.501,10,N/A,6860,1000,0.603,6.03,34341591.651
complete,0.5,0.501,10,N/A,6870,1000,0.603,6.03,34391643.502
complete,0.5,0.501,10,N/A,6880,1000,0.603,6.03,34441701.172
complete,0.5,0.501,10,N/A,6890,1000,0.603,6.03,34491753.922
complete,0.5,0.501,10,N/A,6900,1000,0.603,6.03,34541814.739
complete,0.5,0.501,10,N/A,6910,1000,0.603,6.03,34591880.685
complete,0.5,0.501,10,N/A,6920,1000,0.603,6.03,34641946.112
complete,0.5,0.501,10,N/A,6930,1000,0.603,6.03,34692009.49
complete,0.5,0.501,10,N/A,6940,1000,0.603,6.03,34742065.656
complete,0.5,0.501,10,N/A,6950,1000,0.603,6.03,34792122.017
complete,0.5,0.501,10,N/A,6960,1000,0.603,6.03,34842178.841
complete,0.5,0.501,10,N/A,6970,1000,0.603,6.03,34892247.259
complete,0.5,0.501,10,N/A,6980,1000,0.603,6.03,34942305.274
complete,0.5,0.501,10,N/A,6990,1000,0.603,6.03,34992363.658
complete,0.5,0.501,10,N/A,7000,1000,0.603,6.03,35042428.69
complete,0.5,0.501,10,N/A,7010,1000,0.603,6.03,35092491.803
complete,0.5,0.501,10,N/A,7020,1000,0.603,6.03,35142550.629
complete,0.5,0.501,10,N/A,7030,1000,0.603,6.03,35192609.354
complete,0.5,0.501,10,N/A,7040,1000,0.603,6.03,35242671.561
complete,0.5,0.501,10,N/A,7050,1000,0.603,6.03,35292733.145
complete,0.5,0.501,10,N/A,7060,1000,0.603,6.03,35342795.199
complete,0.5,0.501,10,N/A,7070,1000,0.603,6.03,35392863.696
complete,0.5,0.501,10,N/A,7080,1000,0.603,6.03,35442923.64
complete,0.5,0.501,10,N/A,7090,1000,0.603,6.03,35492983.291
complete,0.5,0.501,10,N/A,7100,1000,0.603,6.03,35543043.308
complete,0.5,0.501,10,N/A,7110,1000,0.603,6.03,35593098.378
complete,0.5,0.501,10,N/A,7120,1000,0.603,6.03,35643148.892
complete,0.5,0.501,10,N/A,7130,1000,0.603,6.03,35693208.343
complete,0.5,0.501,10,N/A,7140,1000,0.603,6.03,35743252.713
complete,0.5,0.501,10,N/A,7150,1000,0.603,6.03,35793306.775
complete,0.5,0.501,10,N/A,7160,1000,0.603,6.03,35843361.102
complete,0.5,0.501,10,N/A,7170,1000,0.603,6.03,35893416.35
complete,0.5,0.501,10,N/A,7180,1000,0.603,6.03,35943476.021
complete,0.5,0.501,10,N/A,7190,1000,0.603,6.03,35993536.026
complete,0.5,0.501,10,N/A,7200,1000,0.603,6.03,36043596.693
complete,0.5,0.501,10,N/A,7210,1000,0.603,6.03,36093662.471
complete,0.5,0.501,10,N/A,7220,1000,0.603,6.03,36143723.724
complete,0.5,0.501,10,N/A,7230,1000,0.603,6.03,36193783.153
complete,0.5,0.501,10,N/A,7240,1000,0.603,6.03,36243843.13
complete,0.5,0.501,10,N/A,7250,1000,0.603,6.03,36293910.47
complete,0.5,0.501,10,N/A,7260,1000,0.603,6.03,36343964.27
complete,0.5,0.501,10,N/A,7270,1000,0.603,6.03,36394024.073
complete,0.5,0.501,10,N/A,7280,1000,0.603,6.03,36444090.502
complete,0.5,0.501,10,N/A,7290,1000,0.603,6.03,36494152.076
complete,0.5,0.501,10,N/A,7300,1000,0.603,6.03,36544215.277
complete,0.5,0.501,10,N/A,7310,1000,0.603,6.03,36594278.016
complete,0.5,0.501,10,N/A,7320,1000,0.603,6.03,36644338.865
complete,0.5,0.501,10,N/A,7330,1000,0.603,6.03,36694391.995
complete,0.5,0.501,10,N/A,7340,1000,0.603,6.03,36744458.322
complete,0.5,0.501,10,N/A,7350,1000,0.603,6.03,36794524.038
complete,0.5,0.501,10,N/A,7360,1000,0.603,6.03,36844587.998
complete,0.5,0.501,10,N/A,7370,1000,0.603,6.03,36894642.579
complete,0.5,0.501,10,N/A,7380,1000,0.603,6.03,36944707.467
complete,0.5,0.501,10,N/A,7390,1000,0.603,6.03,36994770.779
complete,0.5,0.501,10,N/A,7400,1000,0.603,6.03,37044825.362
complete,0.5,0.501,10,N/A,7410,1000,0.603,6.03,37094892.322
complete,0.5,0.501,10,N/A,7420,1000,0.603,6.03,37144952.733
complete,0.5,0.501,10,N/A,7430,1000,0.603,6.03,37195013.345
complete,0.5,0.501,10,N/A,7440,1000,0.603,6.03,37245076.111
complete,0.5,0.501,10,N/A,7450,1000,0.603,6.03,37295136.893
complete,0.5,0.501,10,N/A,7460,1000,0.603,6.03,37345192.247
complete,0.5,0.501,10,N/A,7470,1000,0.603,6.03,37395248.579
complete,0.5,0.501,10,N/A,7480,1000,0.603,6.03,37445315.1
complete,0.5,0.501,10,N/A,7490,1000,0.603,6.03,37495381.153
complete,0.5,0.501,10,N/A,7500,1000,0.603,6.03,37545435.983
complete,0.5,0.501,10,N/A,7510,1000,0.603,6.03,37595493.674
complete,0.5,0.501,10,N/A,7520,1000,0.603,6.03,37645548.135
complete,0.5,0.501,10,N/A,7530,1000,0.603,6.03,37695608.788
complete,0.5,0.501,10,N/A,7540,1000,0.603,6.03,37745662.519
complete,0.5,0.501,10,N/A,7550,1000,0.603,6.03,37795717.972
complete,0.5,0.501,10,N/A,7560,1000,0.603,6.03,37845773.642
complete,0.5,0.501,10,N/A,7570,1000,0.603,6.03,37895842.146
complete,0.5,0.501,10,N/A,7580,1000,0.603,6.03,37945907.469
complete,0.5,0.501,10,N/A,7590,1000,0.603,6.03,37995976.458
complete,0.5,0.501,10,N/A,7600,1000,0.603,6.03,38046035.88
complete,0.5,0.501,10,N/A,7610,1000,0.603,6.03,38096102.452
complete,0.5,0.501,10,N/A,7620,1000,0.603,6.03,38146169.023
complete,0.5,0.501,10,N/A,7630,1000,0.603,6.03,38196228.132
complete,0.5,0.501,10,N/A,7640,1000,0.603,6.03,38246286.863
complete,0.5,0.501,10,N/A,7650,1000,0.603,6.03,38296341.198
complete,0.5,0.501,10,N/A,7660,1000,0.603,6.03,38346395.418
complete,0.5,0.501,10,N/A,7670,1000,0.603,6.03,38396451.08
complete,0.5,0.501,10,N/A,7680,1000,0.603,6.03,38446501.461
complete,0.5,0.501,10,N/A,7690,1000,0.603,6.03,38496563.149
complete,0.5,0.501,10,N/A,7700,1000,0.603,6.03,38546625.052
complete,0.5,0.501,10,N/A,7710,1000,0.603,6.03,38596690.416
complete,0.5,0.501,10,N/A,7720,1000,0.603,6.03,38646753.907
complete,0.5,0.501,10,N/A,7730,1000,0.603,6.03,38696812.961
complete,0.5,0.501,10,N/A,7740,1000,0.603,6.03,38746872.916
complete,0.5,0.501,10,N/A,7750,1000,0.603,6.03,38796941.485
complete,0.5,0.501,10,N/A,7760,1000,0.603,6.03,38847001.253
complete,0.5,0.501,10,N/A,7770,1000,0.603,6.03,38897069.183
complete,0.5,0.501,10,N/A,7780,1000,0.603,6.03,38947129.134
complete,0.5,0.501,10,N/A,7790,1000,0.603,6.03,38997187.165
complete,0.5,0.501,10,N/A,7800,1000,0.603,6.03,39047250.783
complete,0.5,0.501,10,N/A,7810,1000,0.603,6.03,39097308.695
complete,0.5,0.501,10,N/A,7820,1000,0.603,6.03,39147364.274
complete,0.5,0.501,10,N/A,7830,1000,0.603,6.03,39197419.546
complete,0.5,0.501,10,N/A,7840,1000,0.603,6.03,39247476.389
complete,0.5,0.501,10,N/A,7850,1000,0.603,6.03,39297535.402
complete,0.5,0.501,10,N/A,7860,1000,0.603,6.03,39347591.738
complete,0.5,0.501,10,N/A,7870,1000,0.603,6.03,39397654.291
complete,0.5,0.501,10,N/A,7880,1000,0.603,6.03,39447712.49
complete,0.5,0.501,10,N/A,7890,1000,0.603,6.03,39497771.058
complete,0.5,0.501,10,N/A,7900,1000,0.603,6.03,39547833.235
complete,0.5,0.501,10,N/A,7910,1000,0.603,6.03,39597890.393
complete,0.5,0.501,10,N/A,7920,1000,0.603,6.03,39647951.522
complete,0.5,0.501,10,N/A,7930,1000,0.603,6.03,39698008.729
complete,0.5,0.501,10,N/A,7940,1000,0.603,6.03,39748067.608
complete,0.5,0.501,10,N/A,7950,1000,0.603,6.03,39798128.509
complete,0.5,0.501,10,N/A,7960,1000,0.603,6.03,39848183.933
complete,0.5,0.501,10,N/A,7970,1000,0.603,6.03,39898244.997
complete,0.5,0.501,10,N/A,7980,1000,0.603,6.03,39948300.865
complete,0.5,0.501,10,N/A,7990,1000,0.603,6.03,39998370.818
complete,0.5,0.501,10,N/A,8000,1000,0.603,6.03,40048431.126
complete,0.5,0.501,10,N/A,8010,1000,0.603,6.03,40098493.654
complete,0.5,0.501,10,N/A,8020,1000,0.603,6.03,40148550.036
complete,0.5,0.501,10,N/A,8030,1000,0.603,6.03,40198619.079
complete,0.5,0.501,10,N/A,8040,1000,0.603,6.03,40248683.028
complete,0.5,0.501,10,N/A,8050,1000,0.603,6.03,40298733.859
complete,0.5,0.501,10,N/A,8060,1000,0.603,6.03,40348793.256
complete,0.5,0.501,10,N/A,8070,1000,0.603,6.03,40398851.365
complete,0.5,0.501,10,N/A,8080,1000,0.603,6.03,40448905.408
complete,0.5,0.501,10,N/A,8090,1000,0.603,6.03,40498971.81
complete,0.5,0.501,10,N/A,8100,1000,0.603,6.03,40549028.722
complete,0.5,0.501,10,N/A,8110,1000,0.603,6.03,40599088.607
complete,0.5,0.501,10,N/A,8120,1000,0.603,6.03,40649151.87
complete,0.5,0.501,10,N/A,8130,1000,0.603,6.03,40699212.348
complete,0.5,0.501,10,N/A,8140,1000,0.603,6.03,40749269.808
complete,0.5,0.501,10,N/A,8150,1000,0.603,6.03,40799331.853
complete,0.5,0.501,10,N/A,8160,1000,0.603,6.03,40849390.028
complete,0.5,0.501,10,N/A,8170,1000,0.603,6.03,40899455.524
complete,0.5,0.501,10,N/A,8180,1000,0.603,6.03,40949505.411
complete,0.5,0.501,10,N/A,8190,1000,0.603,6.03,40999568.081
complete,0.5,0.501,10,N/A,8200,1000,0.603,6.03,41049626.42
complete,0.5,0.501,10,N/A,8210,1000,0.603,6.03,41099692.1
complete,0.5,0.501,10,N/A,8220,1000,0.603,6.03,41149753.412
complete,0.5,0.501,10,N/A,8230,1000,0.603,6.03,41199808.707
complete,0.5,0.501,10,N/A,8240,1000,0.603,6.03,41249860.438
complete,0.5,0.501,10,N/A,8250,1000,0.603,6.03,41299918.818
complete,0.5,0.501,10,N/A,8260,1000,0.603,6.03,41349979.405
complete,0.5,0.501,10,N/A,8270,1000,0.603,6.03,41400047.774
complete,0.5,0.501,10,N/A,8280,1000,0.603,6.03,41450111.752
complete,0.5,0.501,10,N/A,8290,1000,0.603,6.03,41500178.215
complete,0.5,0.501,10,N/A,8300,1000,0.603,6.03,41550242.253
complete,0.5,0.501,10,N/A,8310,1000,0.603,6.03,41600299.074
complete,0.5,0.501,10,N/A,8320,1000,0.603,6.03,41650352.746
complete,0.5,0.501,10,N/A,8330,1000,0.603,6.03,41700412.321
complete,0.5,0.501,10,N/A,8340,1000,0.603,6.03,41750485.043
complete,0.5,0.501,10,N/A,8350,1000,0.603,6.03,41800542.185
complete,0.5,0.501,10,N/A,8360,1000,0.603,6.03,41850594.42
complete,0.5,0.501,10,N/A,8370,1000,0.603,6.03,41900654.893
complete,0.5,0.501,10,N/A,8380,1000,0.603,6.03,41950721.588
complete,0.5,0.501,10,N/A,8390,1000,0.603,6.03,42000772.499
complete,0.5,0.501,10,N/A,8400,1000,0.603,6.03,42050832.279
complete,0.5,0.501,10,N/A,8410,1000,0.603,6.03,42100896.985
complete,0.5,0.501,10,N/A,8420,1000,0.603,6.03,42150954.458
complete,0.5,0.501,10,N/A,8430,1000,0.603,6.03,42201018.328
complete,0.5,0.501,10,N/A,8440,1000,0.603,6.03,42251079.713
complete,0.5,0.501,10,N/A,8450,1000,0.603,6.03,42301150.404
complete,0.5,0.501,10,N/A,8460,1000,0.603,6.03,42351205.09
complete,0.5,0.501,10,N/A,8470,1000,0.603,6.03,42401259.168
complete,0.5,0.501,10,N/A,8480,1000,0.603,6.03,42451310.638
complete,0.5,0.501,10,N/A,8490,1000,0.603,6.03,42501371.563
complete,0.5,0.501,10,N/A,8500,1000,0.603,6.03,42551433.18
complete,0.5,0.501,10,N/A,8510,1000,0.603,6.03,42601502.818
complete,0.5,0.501,10,N/A,8520,1000,0.603,6.03,42651562.967
complete,0.5,0.501,10,N/A,8530,1000,0.603,6.03,42701632.437
complete,0.5,0.501,10,N/A,8540,1000,0.603,6.03,42751692.584
complete,0.5,0.501,10,N/A,8550,1000,0.603,6.03,42801754.958
complete,0.5,0.501,10,N/A,8560,1000,0.603,6.03,42851814.672
complete,0.5,0.501,10,N/A,8570,1000,0.603,6.03,42901877.557
complete,0.5,0.501,10,N/A,8580,1000,0.603,6.03,42951940.559
complete,0.5,0.501,10,N/A,8590,1000,0.603,6.03,43001999.875
complete,0.5,0.501,10,N/A,8600,1000,0.603,6.03,43052053.649
complete,0.5,0.501,10,N/A,8610,1000,0.603,6.03,43102110.685
complete,0.5,0.501,10,N/A,8620,1000,0.603,6.03,43152175.768
complete,0.5,0.501,10,N/A,8630,1000,0.603,6.03,43202238.693
complete,0.5,0.501,10,N/A,8640,1000,0.603,6.03,43252293.719
complete,0.5,0.501,10,N/A,8650,1000,0.603,6.03,43302353.921
complete,0.5,0.501,10,N/A,8660,1000,0.603,6.03,43352415.591
complete,0.5,0.501,10,N/A,8670,1000,0.603,6.03,43402479.416
complete,0.5,0.501,10,N/A,8680,1000,0.603,6.03,43452543.813
complete,0.5,0.501,10,N/A,8690,1000,0.603,6.03,43502602.047
complete,0.5,0.501,10,N/A,8700,1000,0.603,6.03,43552658.773
complete,0.5,0.501,10,N/A,8710,1000,0.603,6.03,43602708.366
complete,0.5,0.501,10,N/A,8720,1000,0.603,6.03,43652766.396
complete,0.5,0.501,10,N/A,8730,1000,0.603,6.03,43702823.567
complete,0.5,0.501,10,N/A,8740,1000,0.603,6.03,43752883.192
complete,0.5,0.501,10,N/A,8750,1000,0.603,6.03,43802945.621
complete,0.5,0.501,10,N/A,8760,1000,0.603,6.03,43852999.386
complete,0.5,0.501,10,N/A,8770,1000,0.603,6.03,43903050.202
complete,0.5,0.501,10,N/A,8780,1000,0.603,6.03,43953105.74
complete,0.5,0.501,10,N/A,8790,1000,0.603,6.03,44003171.952
complete,0.5,0.501,10,N/A,8800,1000,0.603,6.03,44053232.923
complete,0.5,0.501,10,N/A,8810,1000,0.603,6.03,44103287.977
complete,0.5,0.501,10,N/A,8820,1000,0.603,6.03,44153343.836
complete,0.5,0.501,10,N/A,8830,1000,0.603,6.03,44203405.502
complete,0.5,0.501,10,N/A,8840,1000,0.603,6.03,44253463.698
complete,0.5,0.501,10,N/A,8850,1000,0.603,6.03,44303524.994
complete,0.5,0.501,10,N/A,8860,1000,0.603,6.03,44353584.366
complete,0.5,0.501,10,N/A,8870,1000,0.603,6.03,44403643.971
complete,0.5,0.501,10,N/A,8880,1000,0.603,6.03,44453702.692
complete,0.5,0.501,10,N/A,8890,1000,0.603,6.03,44503771.35
complete,0.5,0.501,10,N/A,8900,1000,0.603,6.03,44553831.119
complete,0.5,0.501,10,N/A,8910,1000,0.603,6.03,44603890.382
complete,0.5,0.501,10,N/A,8920,1000,0.603,6.03,44653953.998
complete,0.5,0.501,10,N/A,8930,1000,0.603,6.03,44704001.23
complete,0.5,0.501,10,N/A,8940,1000,0.603,6.03,44754060.339
complete,0.5,0.501,10,N/A,8950,1000,0.603,6.03,44804126.099
complete,0.5,0.501,10,N/A,8960,1000,0.603,6.03,44854178.279
complete,0.5,0.501,10,N/A,8970,1000,0.603,6.03,44904240.165
complete,0.5,0.501,10,N/A,8980,1000,0.603,6.03,44954306.154
complete,0.5,0.501,10,N/A,8990,1000,0.603,6.03,45004367.518
complete,0.5,0.501,10,N/A,9000,1000,0.603,6.03,45054432.35
complete,0.5,0.501,10,N/A,9010,1000,0.603,6.03,45104488.461
complete,0.5,0.501,10,N/A,9020,1000,0.603,6.03,45154547.964
complete,0.5,0.501,10,N/A,9030,1000,0.603,6.03,45204606.939
complete,0.5,0.501,10,N/A,9040,1000,0.603,6.03,45254664.749
complete,0.5,0.501,10,N/A,9050,1000,0.603,6.03,45304724.912
complete,0.5,0.501,10,N/A,9060,1000,0.603,6.03,45354774.218
complete,0.5,0.501,10,N/A,9070,1000,0.603,6.03,45404833.641
complete,0.5,0.501,10,N/A,9080,1000,0.603,6.03,45454893.384
complete,0.5,0.501,10,N/A,9090,1000,0.603,6.03,45504947.827
complete,0.5,0.501,10,N/A,9100,1000,0.603,6.03,45555003.303
complete,0.5,0.501,10,N/A,9110,1000,0.603,6.03,45605067.675
complete,0.5,0.501,10,N/A,9120,1000,0.603,6.03,45655124.613
complete,0.5,0.501,10,N/A,9130,1000,0.603,6.03,45705184.6
complete,0.5,0.501,10,N/A,9140,1000,0.603,6.03,45755241.922
complete,0.5,0.501,10,N/A,9150,1000,0.603,6.03,45805304.047
complete,0.5,0.501,10,N/A,9160,1000,0.603,6.03,45855353.05
complete,0.5,0.501,10,N/A,9170,1000,0.603,6.03,45905419.455
complete,0.5,0.501,10,N/A,9180,1000,0.603,6.03,45955482.639
